150
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 116 117 118 119 120 121 122 123 124 125 126 127 128 129 130 131 132 133 134 135 136 137 138 139 140 141 142 143 144 145 146 147 148 149 150 
475.363 274.84 404.528 411.929 455.817 314.121 406.917 369.156 277.46 352.697 280.298 100.062 358.462 162.657 195.699 193.668 306.798 392.84 319.789 162.999 300.106 421.325 64.6381 129.267 189.735 290.707 211.791 279.896 281.628 387.415 229.605 46.4762 210.928 439.285 303.944 230.38 273.816 54.0853 164.234 188.76 146.896 245.133 46.6341 331.989 385.849 148.299 194.757 412.476 164.667 342.74 110.071 243.706 146.965 144.194 314.104 244.869 172.926 299.816 214.246 256.578 234.487 393.476 392.512 272.569 346.5 283.823 0 448.511 201.392 348.686 361.147 181.236 448.312 324.681 330.164 473.636 121.615 216.197 246.39 174.794 240.364 542.839 259.69 389.882 418.598 303.747 480.095 303.925 357.765 182.208 437.009 162.414 286.373 313.116 513.881 340.092 384.158 465.061 352.418 448.571 105.674 384.648 462.764 443.923 179.751 378.665 485.809 334.076 70.2148 214.841 187.316 266.773 362.442 374.264 361.275 86.0657 227.148 158.043 451.767 208.649 271.265 140.524 293.576 331.043 382.583 245.52 182.206 419.723 167.805 248.95 59.137 397.084 158.562 94.8721 335.03 278.732 407.212 116.098 177.599 307.606 248.838 410.697 456.728 165.613 211.043 282.988 166.009 294.538 388.624 364.045 
501.563 715.423 313.743 91.552 597.476 762.299 492.188 471.882 725.704 346.708 653.21 537.268 134.44 293.035 301.954 338.929 590.732 692.007 757.817 584.675 205.379 204.484 388.471 561.336 597.489 573.99 339.911 728.403 708.642 445 298.565 402.342 446.344 467.044 440 628.791 719.979 404.692 502.76 632.49 448.635 693.015 494.583 125.022 76.9398 507.038 638.063 398.454 297.506 741.552 541.109 407.231 590.253 471.639 698.631 548.315 480.945 693.144 318.373 538.037 627.595 265.81 406.331 176.088 697.329 564.581 448.511 0 602.33 764.803 93.3987 269.713 417.02 202.455 626.76 451.513 346.133 280.878 304.494 281.544 661.345 616.468 602.255 472.316 740.204 721.657 487.508 295.705 452.616 539.201 34.9781 479.046 454.44 319.136 605.801 425.9 575.492 501.397 790.599 619.578 468.625 811.479 511.504 112.007 403.857 87.1254 596.483 756.117 504.294 644.632 388.891 191.004 345.148 809.412 123.427 487.022 441.537 584.627 17.3873 656.29 324.536 320.076 245.165 492.146 202.967 453.362 578.521 39.3229 348 583.57 394.484 765.933 340.085 454.278 745.943 193.129 806.404 489.166 625.918 500.363 634.105 709.64 643.768 309.563 260.09 546.108 296.81 638.573 231.118 130.276 
669.971 264.639 605.379 585.882 631.754 245.396 598.29 561.145 217.69 554.038 83.1402 110.243 486.165 348.137 393.44 394.89 169.059 517.44 304.607 251.489 489.523 613.64 233.367 83.3749 284.201 444.472 280.473 206.836 305.804 583.7 318.846 231.694 400.182 635.598 497.545 29.2264 237.026 215.917 108.24 109.928 158.977 203.114 180.495 501.412 552.597 308.549 209.41 612.85 306.291 394.888 219.649 440.584 105.069 322.965 390.409 400.782 136.738 370.242 414.815 152.618 33.3972 592.02 592.113 432.148 445.779 161.336 201.392 602.33 0 374.267 526.313 339.229 648.512 431.367 468.47 672.593 318.53 412.139 446.742 359.454 291.484 726.428 388.182 583.009 524.86 338.275 676.431 504.408 551.869 328.505 582.617 338.965 476.803 514.386 695.902 536.726 555.069 659.048 328.78 617.487 134.311 382.501 655.333 621.867 377.349 520.652 666.127 352.848 210.902 259.644 386.689 411.347 563.812 354.721 538.146 124.332 210.809 58.3666 601.166 187.059 472.583 332.137 388.313 516.78 575.044 434.341 23.8115 581 257.72 97.1282 256.034 470.02 358.864 281.128 372.267 411.629 444.925 283.444 145.993 241.15 344.737 532.322 619.896 292.79 342.426 447.136 306.781 113.03 584.257 543.059 
545.18 111.661 595.265 705.006 437.344 172.606 472.043 448.286 175.312 527.032 436.894 316.718 697.71 475.134 465.486 433.696 543.284 235.717 85.3921 187.168 574.987 667.814 411.947 318.938 168.086 261.863 556.783 192.417 71.2371 489.172 577.98 390.728 344.336 528.945 414.19 382.982 146.522 402.767 440.545 264.344 460.723 175.074 306.553 640.099 692.09 258.71 172.459 549.38 509.937 49.6135 238.882 398.962 279.707 295.33 93.2051 253.344 465.928 84.2602 457.496 519.485 392.697 611.772 523.363 597.743 149.774 533.657 348.686 764.803 374.267 0 671.676 517.925 575.267 671.376 236.974 580.233 420.918 487.996 481.886 485.734 108.464 539.637 193.269 469.824 208.385 44.9944 561.681 522.103 452.926 230.226 761.378 291.435 386.784 513.331 508.666 457.834 367.005 532.752 88.4779 405.522 409.966 56.2417 521.916 726.621 371.817 709.023 478.672 22.2829 279.124 135.1 388.104 603.006 536.68 81.3986 654.746 375.147 541.922 325.511 772.066 187.455 481.173 447.503 642.086 391.595 634.028 357.747 379.611 729.92 514.41 471.074 385.312 121.311 425.368 311.468 22.4594 619.716 70.9294 275.871 230.585 600.987 137.389 239.925 391.738 513.602 556.25 288.472 511.419 479.63 625.434 653.284 
435.716 624.311 253.058 67.0258 519.352 673.571 416.469 392.55 637.115 272.282 583.434 453.443 118.83 202.106 208.623 246.05 534.275 601.645 666.199 492.481 117.829 162.159 303.716 478.888 504.591 482.813 282.296 640.595 616.163 370.079 243.111 315.639 354.327 398.595 354.762 553.836 630.167 320.6 432.154 547.753 378.631 604.142 406.542 31.6304 26.4438 413.713 547.765 331.676 220.303 648.163 449.994 317.491 505.457 378.249 605.251 455.898 413.24 599.751 226.116 478.989 553.566 206.289 335.191 94.2378 604.606 507.28 361.147 93.3987 526.313 671.676 0 187.667 355.51 174.923 535.716 391.111 254.279 187.77 214.469 190.315 568.692 548.581 509.236 395.734 649.029 628.679 424.094 213.602 373.015 445.803 98.0988 385.679 367.06 238.527 534.722 345.479 491.121 433.809 698.915 538.755 392.016 718.732 442.485 106.96 310.943 78.9487 522.364 663.233 413.98 552.615 296.179 122.48 272.66 717.326 48.8181 406.863 385.403 503.614 102.761 567.345 237.735 228.615 207.455 407.349 144.038 363.013 502.649 59.1085 280.445 518.034 305.341 672.939 246.728 361.621 652.707 136.131 713.006 396.233 538.702 454.497 540.713 619.495 561.9 236.041 190.585 455.436 219.929 573.51 172.713 59.4651 
456.432 454.339 319.892 246.819 490.454 495.099 407.536 372.849 458.419 295.377 399.845 267.576 179.958 65.236 128.516 164.223 366.979 503.506 498.512 331.411 168.273 290.009 119.099 292.051 350.803 384.793 135.41 460.149 455.216 370.784 114.919 134.77 260.985 416.308 313.287 367.11 454.968 135.025 249.518 362.784 197.906 426.293 227.845 162.187 213.752 273.902 374.934 365.092 38.6427 503.371 282.545 253.685 320.563 245.873 466.579 345.988 234.326 456.533 163.583 309.792 367.288 289.712 354.783 94.3483 482.225 339.64 181.236 269.713 339.229 517.925 187.667 0 399.11 160.283 435.362 432.309 108.337 129.268 181.748 64.5719 410.291 552.546 385.891 386.425 542.137 473.209 453.053 227.471 355.192 310.635 256.198 259.729 310.929 249.016 529.707 328.956 437.037 449.619 531.335 497.208 205.17 559.13 452.916 283.533 210.65 197.429 508.08 505.929 243.265 388.904 203.161 86.0607 302.036 552.12 200.251 219.218 226.438 316.201 271.727 389.872 217.852 85.533 145.386 360.204 253.662 285.691 315.682 244.086 110.788 339.313 133.119 543.92 134.951 211.369 501.547 102.042 569.231 247.751 357.352 308.762 399.277 522.204 514.086 60.3987 52.2042 364.28 39.1365 394.453 270.755 206.144 
86.9228 590.686 103.532 325.498 213.337 667.308 116.43 128.546 638.359 103.984 728.573 540.593 466.997 344.336 278.987 260.687 740.064 391.996 615.769 465.897 256.223 215.361 436.721 569.958 453.32 314.291 534.285 650.492 553.522 86.316 511.835 428.205 261.121 62.9547 167.057 677.02 616.377 450.838 601.219 605.15 563.361 607.635 470.08 338.663 352.301 369.284 543.038 36.0159 433.741 531.917 458.309 210.943 571.594 340.01 483.66 324.887 598.901 491.1 247.168 684.163 681.862 151.514 57.503 375.127 444.885 714.033 448.312 417.02 648.512 575.267 355.51 399.11 0 504.075 350.477 35.7439 344.686 271.243 220.592 338.944 510.281 201.801 382.681 109.657 445.659 546.502 70.7131 171.932 122.349 374.046 440.734 329.512 194.246 150.315 196.678 121.851 235.33 90.0908 642.176 246.797 542.274 631.458 102.971 312.581 271.994 434.129 196.217 579.098 447.127 514.984 261.853 414.356 97.0917 648.982 307.362 532.575 616.914 599.208 433.587 577.109 186.32 343.61 517.471 184.13 215.054 232.888 630.305 380.588 503.84 692.287 400.023 512.405 299.672 371.301 552.808 441.311 581.175 381.011 574.422 702.724 445.011 403.78 274.028 456.024 444.332 286.818 434.835 741.286 186.294 297.271 
575.264 598.494 407.949 239.071 631.959 628.323 539.211 508.142 592.095 407.125 469.453 391.304 68.0154 220.392 271.552 312.103 393.435 662.761 643.856 484.226 247.868 333.852 260.246 409.315 506.387 543.328 152.04 590.763 605.859 497.009 112.522 280.845 416.831 535.665 455.17 454.777 593.614 271.499 324.81 485.25 272.401 562.052 369.947 175.409 195.311 433.615 518.147 474.58 161.465 660.105 432.915 401.017 445.075 406.15 625.008 505.628 298.997 614.052 303.915 343.583 451.768 365.517 471.182 129.818 642.398 368.227 324.681 202.455 431.367 671.376 174.923 160.283 504.075 0 594.541 539.558 268.425 262.377 310.998 214.996 562.977 681.287 546.156 517.678 702.21 626.401 567.512 338.76 489.139 470.541 172.195 419.948 457.886 364.069 662.142 461.392 586.216 570.769 676.272 643.296 305.473 709.216 576.781 278.054 366.565 116.779 644.118 657.856 392.705 539.036 356.987 94.1172 410.821 698.627 218.624 332.292 246.598 427.061 193.95 527.149 345.03 244.466 45.3449 505.562 309.064 438.265 408.061 201.038 176.225 395.313 287.31 703.439 289.945 370.365 656.213 66.8929 725.782 406.477 489.255 298.665 557.661 681.441 662.424 159.372 115.379 521.496 159.971 448.718 335.512 229.125 
310.419 289.554 391.392 549.914 201.903 371.402 240.035 222.019 353.713 324.75 549.182 367.602 598.053 374.358 333.696 292.908 618.794 68.229 298.085 217.978 421.889 484.364 372.146 387.827 186.96 52.9664 527.525 370.077 239.073 264.747 531.934 350.548 182.702 298.198 206.426 489.684 324.777 373.226 483.316 377.973 476.338 332.07 312.881 505.282 549.88 181.949 280.391 329.721 445.663 189.118 251.825 220.425 364.723 195.623 144.246 90.0793 498.51 158.156 310.253 576.312 498.071 419.034 304.387 486.891 94.7861 600.009 330.164 626.76 468.47 236.974 535.716 435.362 350.477 594.541 0 350.207 327.282 351.058 322.356 380.747 211.118 305.191 80.5106 241.374 113.465 220.052 327.971 342.872 231.067 148.93 633.214 178.917 182.904 326.078 273.686 243.439 130.062 298.126 317.035 172.893 430.684 292.269 286.611 561.491 230.709 593.216 243.126 246.556 274.571 232.694 243.127 507.213 332.912 316.931 505.118 401.522 557.31 410.108 638.096 315.799 306.492 350.193 579.617 168.635 457.115 173.757 461.308 588.181 483.072 550.588 329.071 162.251 306.113 242.262 215.288 530.989 231.587 214.239 337.712 636.672 137.535 86.9009 164.501 459.169 485.37 81.0097 447.312 581.012 440.975 500.374 
59.0295 602.174 138.661 360.073 195.159 680.225 110.413 132.418 652.443 136.987 753.432 563.78 502.74 376.227 310.306 289.542 768.901 386.317 625.062 481.044 291.753 248.799 465.322 592.899 466.318 318.37 567.204 665.201 562.713 94.824 545.591 455.786 279.268 52.0512 181.978 700.824 629.379 478.926 629.074 624.8 592.633 622.449 493.066 374.402 387.589 386.173 558.344 67.2178 466.37 535.43 476.994 232.457 592.551 358.969 487.681 333.766 627.791 496.512 277.598 713.385 705.986 186.522 81.6576 410.457 444.993 743.119 473.636 451.513 672.593 580.233 391.111 432.309 35.7439 539.558 350.207 0 373.786 303.777 252.377 371.317 520.926 170.56 389.394 110.423 439.423 553.685 39.3925 205.856 131.476 387.773 475.706 347.179 207.891 183.303 168.887 138.214 228.425 65.9401 650.358 230.683 569.788 636.468 80.0267 345.926 295.247 469.78 172.627 585.392 468.314 527.694 286.372 449.525 130.969 655.808 342.883 558.663 648.164 622.006 468.185 593.072 217.315 374.168 552.481 189.33 250.13 248.778 655.015 415.4 535.853 719.494 427.311 510.696 328.632 393.248 557.82 476.555 581.786 400.277 592.77 734.261 453.298 396.76 257.711 488.555 478.245 292.543 467.503 767.622 221.26 332.743 
386.027 370.162 288.454 297.753 397.719 422.504 326.585 289.556 386.494 243.466 393.211 221.639 281.074 54.2456 74.9271 84.2477 395.38 395.359 411.923 238.572 179.566 299.75 92.3075 250.66 252.865 277.181 214.843 391.594 362.719 297.152 209.71 87.3304 157.113 347.174 225.361 347.756 377.417 107.427 257.409 308.529 218.851 353.146 161.112 223.29 276.915 168.557 294.533 308.759 120.942 401.96 195.986 162.186 267.449 138.3 362.742 237.725 254.217 354.226 99.0763 339.624 350.794 273.511 292.322 176.943 374.897 369.417 121.615 346.133 318.53 420.918 254.279 108.337 344.686 268.425 327.282 373.786 0 94.6404 129.805 64.9247 315.755 470.31 278.238 306.784 433.825 377.026 386.859 187.201 274.178 204.465 340.726 151.554 216.95 200.159 444.615 251.125 337.757 377.304 444.65 400.106 199.515 465.947 377.901 327.1 108.148 288.344 420.12 411.037 161.407 298.503 104.843 186.513 252.451 463.28 246.443 195.509 278.579 279.125 352.251 316.437 159.716 26.6059 252.435 266.421 261.021 185.518 297.483 313.335 174.623 349.434 63.0628 437.978 45.1619 109.505 403.062 207.427 467.729 145.58 292.344 365.279 295.893 414.059 414.752 137.96 158.171 257.84 122.557 400.442 267.222 247.87 
327.255 451.144 200.582 217.223 369.879 509.481 280.909 247.743 474.163 167.26 485.047 316.25 251.241 74.0054 23.1417 58.5771 476.68 418.172 490.368 315.655 89.5726 205.519 181.044 345.3 323.278 298.124 263.493 480.573 436.525 242.335 243.879 180.45 168.425 287.11 192.801 441.352 462.455 197.771 344.09 401.962 300.059 440.695 254.258 156.416 205.649 229.306 379.416 236.638 162.597 462.033 280.049 140.599 361.329 192.775 418.249 268.754 336.773 413.588 42.5395 419.725 444.033 180.518 225.573 139.746 416.982 449.889 216.197 280.878 412.139 487.996 187.77 129.268 271.243 262.377 351.058 303.777 94.6404 0 52.5561 67.7255 388.415 425.393 321.466 259.533 463.738 446.119 323.801 101.712 229.298 259.532 283.566 198.743 196.44 120.965 403.829 202.209 324.947 320.625 522.54 381.004 288.633 537.17 324.308 241.588 123.265 242.289 383.874 481.112 249.699 375.959 108.875 168.549 174.572 539.022 166.751 288.309 346.761 373.745 290.437 404.399 88.6835 80.8637 262.539 243.378 166.886 182.149 390.625 244.039 232.751 436.756 157.659 485.17 65.3782 184.527 468.276 195.49 526.371 215.991 383.631 431.997 354.642 436.411 400.575 184.817 177.998 272.188 163.726 489.394 172.627 165.576 
274.711 457.051 158.841 229.369 321.303 521.206 229.402 197.244 487.09 116.909 522.682 345.424 293.745 123.86 58.6485 55.431 522.339 387.558 493.412 320.833 99.6257 189.755 221.507 375.017 323.042 269.699 315.484 495.18 436.356 189.971 296.429 216.898 144.306 234.572 146.217 475.917 472.391 237.127 386.515 425.281 345.295 453.833 278.983 185.033 227.574 226.91 390.36 185.471 214.369 451.426 292.514 103.026 386.328 189.665 405.465 246.762 381.523 403.38 32.2454 465.815 479.385 148.685 173.369 184.379 396.279 495.879 246.39 304.494 446.742 481.886 214.469 181.748 220.592 310.998 322.356 252.377 129.805 52.5561 0 119.18 388.22 373.448 303.926 207.936 435.82 442.126 271.461 57.6713 178.41 251.728 312.51 190.779 154.269 71.4929 352.472 150.915 281.467 268.074 524.72 334.7 329.171 533.6 271.849 246.138 110.167 278.516 333.364 477.339 267.555 379.942 93.8476 216.884 124.999 539.143 182.953 324.809 396.339 404.106 316.193 418.512 36.1277 124.156 313.699 198.289 153.56 148.874 426.274 265.831 283.481 478.848 190.884 466.211 87.9156 195.073 461.106 244.254 513.921 220.841 402.766 482.145 345.431 405.272 355.563 236.408 230.482 241.621 215.554 530.195 150.382 178.741 
393.179 434.087 266.102 237.384 426.241 484.004 343.068 308.284 447.696 234.961 428.244 272.127 219.593 12.1495 64.0477 100.229 411.839 448.948 476.282 303.368 130.138 254.58 126.2 299.768 317.72 328.989 196.342 451.865 427.592 306.857 179.198 131.991 201.835 353.141 248.899 388.41 440.011 143.745 283.009 363.505 236.311 414.547 218.512 159.763 213.679 231.695 357.487 304.236 95.1907 466.043 259.746 190.008 321.553 199.361 425.968 292.922 273.28 418.103 99.1267 354.651 390.142 241.513 292.532 112.59 434.919 384.828 174.794 281.544 359.454 485.734 190.315 64.5719 338.944 214.996 380.747 371.317 64.9247 67.7255 119.18 0 380.676 488.11 337.987 322.006 490.236 441.912 390.517 169.026 290.673 266.713 275.804 210.7 247.337 188.687 465.15 264.554 374.329 386.065 509.058 433.743 230.413 530.866 389.019 269.164 151.589 223.972 443.529 475.956 223.746 363.166 142.2 126.667 242.295 527.946 186.54 235.241 279.372 326.838 287.407 377.746 155.002 38.5609 206.783 296.382 216.216 224.141 336.933 249.424 165.043 375.432 116.724 499.602 75.0013 174.267 467.733 150.318 531.708 210.117 350.949 364.366 359.489 467.578 451.216 117.257 116.116 306.586 96.3847 429.158 228.046 189.268 
494.689 82.0255 515.201 605.494 408.148 163.13 418.752 389.245 142.696 448.161 364.056 216.916 590.22 369.729 365.48 336.935 457.482 240.995 107.202 78.9454 477.023 577.193 303.488 224.435 65.3379 213.382 449.489 158.959 48.2219 426.608 469.836 282.274 260.156 471.966 343.768 306.039 114.392 294.449 342.807 185.789 357.748 121.819 198.99 537.272 590.02 161.32 82.4409 480.693 401.565 108.321 130.443 316.083 188.847 198.596 99.3796 187.636 366.379 78.8916 361.386 427.243 315.431 525.976 454.992 491.929 159.394 444.61 240.364 661.345 291.484 108.464 568.692 410.291 510.281 562.977 211.118 520.926 315.755 388.415 388.22 380.676 0 511.403 139.181 412.095 237.581 63.47 508.569 433.433 389.736 140.786 656.449 198.667 316.272 428.054 479.519 388.939 331.07 482.263 137.067 382.468 306.829 150.197 473.374 629.361 278.668 602.908 448.434 95.7011 170.673 32.195 294.905 495.714 458.259 151.04 554.639 272.135 440.21 236.91 667.907 112.22 392.38 342.2 533.651 332.939 541.731 280.658 292.049 627.393 406.699 385.262 277.382 178.999 324.2 207.084 95.1268 511.876 169.061 172.875 146.271 504.396 74.1983 252.709 375.587 405.141 447.917 232.66 403.04 402.736 535.993 553.937 
115.268 592.244 303.248 524.993 103.504 674.108 145.071 180.992 653.333 277.533 809.556 616.648 653.347 489.57 424.067 391.495 849.449 310.608 603.207 496.615 439.205 416.884 553.78 643.159 472.317 299.306 681.402 668.774 543.517 184.325 667.304 538.729 331.922 150.075 245.117 752.217 625.764 563.676 706.745 655.835 680.375 628.334 548.391 527.945 548.542 418.595 569.88 218.143 581.147 490.471 510.761 308.518 631.965 404.415 448.425 334.674 712.041 463.26 388.987 797.655 759.074 350.894 213.617 551.808 390.662 825.836 542.839 616.468 726.428 539.637 548.581 552.546 201.801 681.287 305.191 170.56 470.31 425.393 373.448 488.11 511.403 0 372.417 166.123 355.787 525.234 131.628 343.386 197.65 404.66 638.351 387.759 257.663 317.757 31.9049 223.597 180.612 115.166 621.971 134.29 647.336 593.384 106.139 514.047 369.029 625.647 63.0312 550.899 515.606 527.953 367.301 587.859 276.161 620.619 501.953 628.181 747.88 670.325 632.677 606.199 337.884 479.24 686.951 211.818 413.518 297.38 713.047 579.107 643.958 790.683 510.181 442.754 427.669 450.152 518.679 615.395 520.551 443.051 618.288 834.372 437.372 313.539 151.719 601.879 602.957 286.176 582.534 832.301 385.436 492.466 
358.692 220.715 403.578 532.805 269.358 302.258 283.558 256.986 280.948 335.254 468.709 288.661 557.575 329.755 301.094 263.346 540.342 134.439 237.308 137.468 402.026 482.698 308.109 308.015 106.741 74.4996 464.708 296.55 175.333 296.927 473.461 285.817 160.127 338.893 221.01 409.205 253.416 306.743 406.915 297.795 403.605 256.775 237.393 477.856 526.468 115.615 201.841 356.196 390.584 153.35 173.075 211.266 284.251 140.032 105.031 60.9404 423.608 109.056 284.686 499.328 417.622 423.043 330.178 448.96 96.9323 522.248 259.69 602.255 388.182 193.269 509.236 385.891 382.681 546.156 80.5106 389.394 278.238 321.466 303.926 337.987 139.181 372.417 0 279.163 160.073 164.291 373.714 336.883 260.384 78.7118 604.433 127.299 193.702 325.263 340.518 264.569 191.941 346.214 261.233 245.13 356.315 249.233 336.594 549.767 198.425 558.87 309.409 196.424 199.068 156.364 213.655 463.929 344.685 266.526 484.735 325.773 485.841 329.839 611.882 237.746 296.895 303.438 526.563 200.071 451.138 167.238 381.458 564.98 419.912 471.433 267.765 163.705 266.694 179.715 170.866 485.611 211.812 146.835 257.685 562.883 65.8932 151.699 240.759 401.535 433.228 96.9465 392.223 500.861 439.577 481.581 
87.4832 493.723 175.173 382.825 125.403 572.693 21.5333 23.1543 546.009 125.701 665.368 472.9 493.811 323.618 257.959 226.145 693.749 282.64 515.397 376.448 281.201 286.948 393.329 501.141 359.486 207.963 515.848 559.363 453.069 29.438 501.203 380.029 182.98 59.9063 85.9613 610.346 522.018 404.575 551.495 526.006 521.104 516.843 402.541 372.061 399.611 284.926 453.53 95.0596 415.315 425.199 377.639 147.627 496.44 261.895 377.346 224.507 554.216 386.089 222.879 640.264 616.284 216.628 73.9856 388.974 336.026 669.169 389.882 472.316 583.009 469.824 395.734 386.425 109.657 517.678 241.374 110.423 306.784 259.533 207.936 322.006 412.095 166.123 279.163 0 336.391 443.433 97.6039 183.658 32.7091 282.216 490.072 247.927 106.747 158.04 144.595 57.4756 127.332 76.135 540.294 151.338 491.723 526.061 72.8861 380.02 210.958 470.117 127.497 475.004 373.944 420.359 206.541 423.796 128.267 545.465 351.88 475.948 585.296 529.664 487.41 488.906 172.852 314.141 521.634 79.319 272.933 149.404 567.24 433.5 479.165 638.776 351.186 402.993 263.166 301.961 447.406 451.302 472.627 302.998 491.974 671.979 343.442 294.864 177.639 436.235 436.877 182.243 416.684 683.744 248.001 343.423 
391.679 298.297 497.83 663.188 261.575 374.095 330.148 320.211 367.054 432.829 600.44 435.687 708.872 483.116 445.788 405.36 685.978 53.8336 289.127 277.937 535.352 595.051 468.182 450.497 244.527 166.239 624.782 384.615 243.853 362.862 633.091 445.883 295.333 387.964 315.606 541.716 336.423 466.634 558.828 422.571 560.262 354.542 392.626 618.497 663.334 275.605 319.099 429.544 549.177 160.97 323.802 333.79 420.019 297.353 139.932 197.343 577.764 160.756 423.311 649.339 550.894 528.387 405.337 598.236 79.0921 670.165 418.598 740.204 524.86 208.385 649.029 542.137 445.659 702.21 113.465 439.423 433.825 463.738 435.82 490.236 237.581 355.787 160.073 336.391 0 214.24 411.329 455.277 332.503 238.784 746.405 282.534 293.858 437.58 327.5 348.807 211.069 380.204 296.857 224.958 511.621 253.892 367.056 674.127 342.181 705.569 300.806 226.287 354.903 267.597 355.278 616.902 440.362 287.48 618.571 479.542 643.181 467.951 751.477 349.731 419.553 457.929 684.674 272.3 568.984 287.184 522.284 701.643 579.986 614.903 427.599 91.8996 416.332 339.494 192.557 639.905 169.796 306.902 382.375 717.757 181.34 43.3364 204.215 560.89 590.811 194.369 550.823 637.468 551.82 613.782 
521.947 85.1914 560.781 663.318 421.943 160.223 447.376 421.276 153.703 492.836 404.87 274.584 653.059 431.185 423.432 392.741 506.74 231.671 78.7726 142.22 533.784 629.445 366.956 278.583 124.244 236.829 512.239 171.307 32.9668 461.02 533.116 345.735 307.471 503.115 382.698 349.154 123.183 357.831 399.401 228.921 417.721 145.868 261.863 597.148 649.44 216.968 131.87 519.112 464.969 58.6138 193.898 362.841 240.338 253.981 79.3578 221.922 424.167 62.1285 416.815 480.487 358.806 575.15 493.129 553.687 144.088 495.875 303.747 721.657 338.275 44.9944 628.679 473.209 546.502 626.401 220.052 553.685 377.026 446.119 442.126 441.912 63.47 525.234 164.291 443.433 214.24 0 537.486 484.247 424.36 190.653 717.68 251.348 355.094 476.71 493.737 427.136 348.31 509.469 97.7181 392.335 366.86 91.4792 499.348 685.793 331.965 664.877 463.132 35.2128 234.137 90.8939 348.287 558.419 502.679 102.527 612.81 332.045 499.442 287.201 728.658 151.543 443.182 403.577 597.107 364.361 594.991 323.475 341.933 687.113 469.706 434.351 340.482 137.865 382.856 267.729 34.4606 574.934 109.221 232.493 192.799 560.467 102.217 239.248 381.227 468.61 511.295 261.191 466.449 446.261 587.459 611.629 
21.0398 590.393 173.79 395.961 160.075 669.789 90.1566 120.757 643.436 160.822 758.214 566.713 533.535 394.402 327.866 303.036 780.033 358.974 610.807 474.048 320.619 286.055 476.988 595.372 456.909 300.74 586.856 656.884 548.587 92.7937 567.372 465.828 278.035 40.8563 179.616 704.186 619.203 489.67 638.866 622.719 604.949 614.399 496.05 405.888 421.897 381.995 551.133 93.3097 485.673 515.628 474.361 236.479 592.309 357.642 468.603 320.969 639.338 478.774 293.893 725.305 709.798 221.775 98.3547 437.839 422.408 754.734 480.095 487.508 676.431 561.681 424.094 453.053 70.7131 567.512 327.971 39.3925 386.859 323.801 271.461 390.517 508.569 131.628 373.714 97.6039 411.329 537.486 0 230.064 125.679 379.816 510.796 344.366 203.049 205.872 129.568 140.034 201.772 31.2156 634.847 196.599 579.215 617.768 44.959 383.275 300.379 502.341 134.628 568.155 468.986 517.609 293.392 476.08 156.691 638.878 376.358 565.881 664.033 624.174 504.003 586.502 235.517 389.798 578.178 175.797 285.14 245.428 659.828 450.847 553.587 727.994 437.055 486.145 341.862 395.491 539.401 503.38 559.066 398.938 589.14 750.541 438.785 368.248 223.242 507.557 500.629 276.975 486.889 774.631 256.543 366.448 
236.699 505.443 101.258 211.022 305.969 572.38 204.86 179.073 538.964 69.3507 580.274 402.707 310.633 175.717 114.146 111.342 577.692 404.322 539.891 369.924 97.579 146.001 278.441 432.337 368.971 292.024 362.829 547.784 481.164 160.01 339.907 274.427 178.077 196.947 145.015 533.58 522.872 294.314 443.163 481.206 400.78 505.938 335.665 188.691 220.271 273.288 441.776 138.863 262.842 488.307 345.339 125.87 442.766 236.719 440.995 277.004 437.275 441.108 89.6833 520.896 537.056 94.1776 132.608 208.964 424.43 551.03 303.925 295.705 504.408 522.103 213.602 227.471 171.932 338.76 342.872 205.856 187.201 101.712 57.6713 169.026 433.433 343.386 336.883 183.658 455.277 484.247 230.064 0 159.513 293.929 309.946 234.782 162.33 25.7435 326.089 131.886 279.808 232.01 570.482 325.272 386.255 575.364 238.202 218.898 155.814 286.625 311.096 519.335 322.532 427.785 140.061 246.363 74.9225 583.474 172.598 382.422 448.364 461.48 309.59 471.205 41.0983 179.784 348.12 196.663 114.85 171.801 483.941 256.391 333.927 535.652 248.548 495.258 145.558 248.422 500.676 273.781 548.661 271.268 457.465 533.346 384.739 421.052 348.763 285.244 272.445 262.3 263.866 587.342 103.332 165.443 
